index,Id Amostra,Ano,Parecer Amostra,Data Coleta,Análise,Valor,Unidade Medida,Parecer Análise
270,340063,2023,,2023-12-11 10:55:00.000,Sólidos Suspensos Voláteis ,"16,0",mg/L,
271,340063,2023,,2023-12-11 10:55:00.000,Sólidos Suspensos Fixos,"< 10,0",mg/L,
272,340063,2023,,2023-12-11 10:55:00.000,Óleos e Graxas Mineral,"< 10,00",mg/L,
273,340063,2023,,2023-12-11 10:55:00.000,Fósforo Total,2.1,mg/L,
274,340063,2023,,2023-12-11 10:55:00.000,Surfactantes,0.6,mg/L,
275,340063,2023,,2023-12-11 10:55:00.000,Toxicidade,1,N.A,
276,342348,2023,Atenção,2023-12-06 10:51:00.000,Cloro Residual Livre,2.6,mg/L,Conforme
277,342348,2023,Atenção,2023-12-06 10:51:00.000,Cor Aparente,<3,uH,Conforme
278,342348,2023,Atenção,2023-12-06 10:51:00.000,pH,6.64,,Conforme
279,342348,2023,Atenção,2023-12-06 10:51:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
280,342348,2023,Atenção,2023-12-06 10:51:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
281,342348,2023,Atenção,2023-12-06 10:51:00.000,Fluoreto,0.45,mg/L,Atenção
282,342631,2023,,2023-12-18 10:45:00.000,DQO,47,mg/L,
283,342631,2023,,2023-12-18 10:45:00.000,DBO,3,mg/L,
284,342631,2023,,2023-12-18 10:45:00.000,Sólidos Suspensos Totais,"< 10,0",mg/L,
285,342631,2023,,2023-12-18 10:45:00.000,Sólidos Suspensos Voláteis ,"< 10,0",mg/L,
286,342631,2023,,2023-12-18 10:45:00.000,Sólidos Suspensos Fixos,"< 10,0",mg/L,
287,342631,2023,,2023-12-18 10:45:00.000,Óleos e Graxas Mineral,"< 10,00",mg/L,
288,342631,2023,,2023-12-18 10:45:00.000,Fósforo Total,3.5,mg/L,
289,342631,2023,,2023-12-18 10:45:00.000,Surfactantes,0.54,mg/L,
290,342631,2023,,2023-12-18 10:45:00.000,Toxicidade,1,N.A,
291,344734,2024,,2024-02-08 11:23:00.000,pH,7.26,N.A,
292,344734,2024,,2024-02-08 11:23:00.000,Bactérias Heterotróficas,< 1,UFC/mL,
293,344734,2024,,2024-02-08 11:23:00.000,Condutividade,0.79,µs/cm,
294,344734,2024,,2024-02-08 11:23:00.000,Resistividade,1.27,Ω.m,
295,344735,2024,,2024-03-06 10:11:00.000,pH,6.43,N.A,
296,344735,2024,,2024-03-06 10:11:00.000,Bactérias Heterotróficas,< 1,UFC/mL,
297,344735,2024,,2024-03-06 10:11:00.000,Condutividade,0.84,µs/cm,
298,344735,2024,,2024-03-06 10:11:00.000,Resistividade,1.19,Ω.m,
299,344736,2024,Conforme,2024-04-08 11:51:00.000,pH,7.1,N.A,
300,344736,2024,Conforme,2024-04-08 11:51:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
301,344736,2024,Conforme,2024-04-08 11:51:00.000,Condutividade,0.67,µs/cm,Conforme
302,344736,2024,Conforme,2024-04-08 11:51:00.000,Resistividade,1.49,Ω.m,Conforme
303,345070,2024,Conforme,2024-02-19 08:20:00.000,Bactérias Heterotróficas,2,UFC/mL,Conforme
304,345070,2024,Conforme,2024-02-19 08:20:00.000,Cloro Residual Livre,1.6,mg/L,Conforme
305,345070,2024,Conforme,2024-02-19 08:20:00.000,Cor Aparente,9,uH,Conforme
306,345070,2024,Conforme,2024-02-19 08:20:00.000,pH,6.62,N.A,Conforme
307,345070,2024,Conforme,2024-02-19 08:20:00.000,Turbidez,0.23,uT,Conforme
308,345070,2024,Conforme,2024-02-19 08:20:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
309,345070,2024,Conforme,2024-02-19 08:20:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
310,345071,2024,Conforme,2024-02-01 16:30:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
311,345071,2024,Conforme,2024-02-01 16:30:00.000,Cloro Residual Livre,2.9,mg/L,Conforme
312,345071,2024,Conforme,2024-02-01 16:30:00.000,Cor Aparente,11,uH,Conforme
313,345071,2024,Conforme,2024-02-01 16:30:00.000,pH,6.2,N.A,Conforme
314,345071,2024,Conforme,2024-02-01 16:30:00.000,Turbidez,1.72,uT,Conforme
315,345071,2024,Conforme,2024-02-01 16:30:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
316,345071,2024,Conforme,2024-02-01 16:30:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
317,345072,2024,Conforme,2024-02-08 08:25:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
318,345072,2024,Conforme,2024-02-08 08:25:00.000,Cloro Residual Livre,1.6,mg/L,Conforme
319,345072,2024,Conforme,2024-02-08 08:25:00.000,Cor Aparente,5,uH,Conforme
320,345072,2024,Conforme,2024-02-08 08:25:00.000,pH,6.4,N.A,Conforme
321,345072,2024,Conforme,2024-02-08 08:25:00.000,Turbidez,0.51,uT,Conforme
322,345072,2024,Conforme,2024-02-08 08:25:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
323,345072,2024,Conforme,2024-02-08 08:25:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
324,345073,2024,Conforme,2024-02-09 08:20:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
325,345073,2024,Conforme,2024-02-09 08:20:00.000,Cloro Residual Livre,2.7,mg/L,Conforme
326,345073,2024,Conforme,2024-02-09 08:20:00.000,Cor Aparente,7,uH,Conforme
327,345073,2024,Conforme,2024-02-09 08:20:00.000,pH,6.2,N.A,Conforme
328,345073,2024,Conforme,2024-02-09 08:20:00.000,Turbidez,0.79,uT,Conforme
329,345073,2024,Conforme,2024-02-09 08:20:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
330,345073,2024,Conforme,2024-02-09 08:20:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
331,345074,2024,Conforme,2024-02-16 08:15:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
332,345074,2024,Conforme,2024-02-16 08:15:00.000,Cloro Residual Livre,2.3,mg/L,Conforme
333,345074,2024,Conforme,2024-02-16 08:15:00.000,Cor Aparente,6,uH,Conforme
334,345074,2024,Conforme,2024-02-16 08:15:00.000,pH,6.6,N.A,Conforme
335,345074,2024,Conforme,2024-02-16 08:15:00.000,Turbidez,1.18,uT,Conforme
336,345074,2024,Conforme,2024-02-16 08:15:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
337,345074,2024,Conforme,2024-02-16 08:15:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
338,345075,2024,Conforme,2024-02-20 08:15:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
339,345075,2024,Conforme,2024-02-20 08:15:00.000,Cloro Residual Livre,2,mg/L,Conforme
340,345075,2024,Conforme,2024-02-20 08:15:00.000,Cor Aparente,<3,uH,Conforme
341,345075,2024,Conforme,2024-02-20 08:15:00.000,pH,6.65,N.A,Conforme
342,345075,2024,Conforme,2024-02-20 08:15:00.000,Turbidez,0.28,uT,Conforme
343,345075,2024,Conforme,2024-02-20 08:15:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
344,345075,2024,Conforme,2024-02-20 08:15:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
345,345076,2024,Conforme,2024-02-22 08:25:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
346,345076,2024,Conforme,2024-02-22 08:25:00.000,Cloro Residual Livre,1.7,mg/L,Conforme
347,345076,2024,Conforme,2024-02-22 08:25:00.000,Cor Aparente,<3,uH,Conforme
348,345076,2024,Conforme,2024-02-22 08:25:00.000,pH,6.57,N.A,Conforme
349,345076,2024,Conforme,2024-02-22 08:25:00.000,Turbidez,0.28,uT,Conforme
350,345076,2024,Conforme,2024-02-22 08:25:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
351,345076,2024,Conforme,2024-02-22 08:25:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
352,345077,2024,Conforme,2024-02-23 08:15:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
353,345077,2024,Conforme,2024-02-23 08:15:00.000,Cloro Residual Livre,1.8,mg/L,Conforme
354,345077,2024,Conforme,2024-02-23 08:15:00.000,Cor Aparente,<3,uH,Conforme
355,345077,2024,Conforme,2024-02-23 08:15:00.000,pH,6.7,N.A,Conforme
356,345077,2024,Conforme,2024-02-23 08:15:00.000,Turbidez,0.35,uT,Conforme
357,345077,2024,Conforme,2024-02-23 08:15:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
358,345077,2024,Conforme,2024-02-23 08:15:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
359,345078,2024,Conforme,2024-02-26 08:15:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
360,345078,2024,Conforme,2024-02-26 08:15:00.000,Cloro Residual Livre,1.8,mg/L,Conforme
361,345078,2024,Conforme,2024-02-26 08:15:00.000,Cor Aparente,<3,uH,Conforme
362,345078,2024,Conforme,2024-02-26 08:15:00.000,pH,6.02,N.A,Conforme
363,345078,2024,Conforme,2024-02-26 08:15:00.000,Turbidez,0.49,uT,Conforme
364,345078,2024,Conforme,2024-02-26 08:15:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
365,345078,2024,Conforme,2024-02-26 08:15:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
366,345079,2024,Conforme,2024-02-27 08:15:00.000,Bactérias Heterotróficas,1,UFC/mL,Conforme
367,345079,2024,Conforme,2024-02-27 08:15:00.000,Cloro Residual Livre,1.7,mg/L,Conforme
368,345079,2024,Conforme,2024-02-27 08:15:00.000,Cor Aparente,<3,uH,Conforme
369,345079,2024,Conforme,2024-02-27 08:15:00.000,pH,6.25,N.A,Conforme
370,345079,2024,Conforme,2024-02-27 08:15:00.000,Turbidez,0.52,uT,Conforme
371,345079,2024,Conforme,2024-02-27 08:15:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
372,345079,2024,Conforme,2024-02-27 08:15:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
373,345080,2024,Conforme,2024-02-28 08:10:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
374,345080,2024,Conforme,2024-02-28 08:10:00.000,Cloro Residual Livre,2.2,mg/L,Conforme
375,345080,2024,Conforme,2024-02-28 08:10:00.000,Cor Aparente,3,uH,Conforme
376,345080,2024,Conforme,2024-02-28 08:10:00.000,pH,6.05,N.A,Conforme
377,345080,2024,Conforme,2024-02-28 08:10:00.000,Turbidez,0.77,uT,Conforme
378,345080,2024,Conforme,2024-02-28 08:10:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
379,345080,2024,Conforme,2024-02-28 08:10:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
380,345081,2024,Conforme,2024-02-29 08:15:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
381,345081,2024,Conforme,2024-02-29 08:15:00.000,Cloro Residual Livre,2.2,mg/L,Conforme
382,345081,2024,Conforme,2024-02-29 08:15:00.000,Cor Aparente,<3,uH,Conforme
383,345081,2024,Conforme,2024-02-29 08:15:00.000,pH,6.52,N.A,Conforme
384,345081,2024,Conforme,2024-02-29 08:15:00.000,Turbidez,0.48,uT,Conforme
385,345081,2024,Conforme,2024-02-29 08:15:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
386,345081,2024,Conforme,2024-02-29 08:15:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
387,345082,2024,Conforme,2024-03-01 08:05:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
388,345082,2024,Conforme,2024-03-01 08:05:00.000,Cloro Residual Livre,2.2,mg/L,Conforme
389,345082,2024,Conforme,2024-03-01 08:05:00.000,Cor Aparente,<3,uH,Conforme
390,345082,2024,Conforme,2024-03-01 08:05:00.000,pH,6.4,N.A,Conforme
391,345082,2024,Conforme,2024-03-01 08:05:00.000,Turbidez,0.54,uT,Conforme
392,345082,2024,Conforme,2024-03-01 08:05:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
393,345082,2024,Conforme,2024-03-01 08:05:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
394,345290,2024,,2024-01-02 10:20:00.000,DQO,572,mg/L,
395,345290,2024,,2024-01-02 10:20:00.000,DBO,187,mg/L,
396,345290,2024,,2024-01-02 10:20:00.000,Óleos e Graxas Total,"< 10,00",mg/L,
397,345290,2024,,2024-01-02 10:20:00.000,Fósforo Total,7,mg/L,
398,345290,2024,,2024-01-02 10:20:00.000,Níquel,0.002,,
399,345290,2024,,2024-01-02 10:20:00.000,Zinco,"<0,05",,
400,345290,2024,,2024-01-02 10:20:00.000,Fenol,0.1,mg/L,
401,345295,2024,,2024-01-02 10:55:00.000,DQO,57,mg/L,
402,345295,2024,,2024-01-02 10:55:00.000,DBO,11.3,mg/L,
403,345295,2024,,2024-01-02 10:55:00.000,Sólidos Suspensos Totais,"< 10,0",mg/L,
404,345295,2024,,2024-01-02 10:55:00.000,Sólidos Suspensos Voláteis ,"< 10,0",mg/L,
405,345295,2024,,2024-01-02 10:55:00.000,Sólidos Suspensos Fixos,"< 10,0",mg/L,
406,345295,2024,,2024-01-02 10:55:00.000,Óleos e Graxas Mineral,"< 10,00",mg/L,
407,345295,2024,,2024-01-02 10:55:00.000,Fósforo Total,2.3,mg/L,
408,345295,2024,,2024-01-02 10:55:00.000,Surfactantes,0.69,mg/L,
409,345295,2024,,2024-01-02 10:55:00.000,Toxicidade,2,,
410,346539,2024,,2024-01-16 12:00:00.000,DQO,544,mg/L,
411,346539,2024,,2024-01-16 12:00:00.000,DBO,220,mg/L,
412,346539,2024,,2024-01-16 12:00:00.000,Sólidos Suspensos Totais,"142,4",mg/L,
413,346539,2024,,2024-01-16 12:00:00.000,Fósforo Total,4.5,mg/L,
414,346539,2024,,2024-01-16 12:00:00.000,Nitrogênio Amoniacal,11.41,mg/L,
415,346540,2024,Conforme,2024-01-16 12:00:00.000,DBO,8.6,mg/L,Conforme
416,346540,2024,Conforme,2024-01-16 12:00:00.000,DQO,42,mg/L,
417,346540,2024,Conforme,2024-01-16 12:00:00.000,Sólidos Suspensos Totais,"20,0",mg/L,Conforme
418,346540,2024,Conforme,2024-01-16 12:00:00.000,Óleos e Graxas Total,"< 10,00",mg/L,Conforme
419,346540,2024,Conforme,2024-01-16 12:00:00.000,Óleos e Graxas Mineral,"< 10,00",mg/L,Conforme
420,346540,2024,Conforme,2024-01-16 12:00:00.000,Óleos e Graxas Vegetal,"< 10,00",mg/L,Conforme
421,346540,2024,Conforme,2024-01-16 12:00:00.000,Sólidos Sedimentáveis,0.4,mL/L,Conforme
422,346540,2024,Conforme,2024-01-16 12:00:00.000,Fósforo Total,2,mg/L,
423,346540,2024,Conforme,2024-01-16 12:00:00.000,pH,6.88,N.A,Conforme
424,346540,2024,Conforme,2024-01-16 12:00:00.000,Nitrogênio Amoniacal,11.95,mg/L,Conforme
425,346540,2024,Conforme,2024-01-16 12:00:00.000,Surfactantes,"<0,10",mg/L,Conforme
426,346555,2024,,2024-01-08 08:10:00.000,DQO,539,mg/L,
427,346555,2024,,2024-01-08 08:10:00.000,DBO,300,mg/L,
428,346555,2024,,2024-01-08 08:10:00.000,Óleos e Graxas Total,"< 10,00",mg/L,
429,346555,2024,,2024-01-08 08:10:00.000,Fósforo Total,5.1,mg/L,
430,346555,2024,,2024-01-08 08:10:00.000,Níquel,"<0,001",,
431,346555,2024,,2024-01-08 08:10:00.000,Zinco,0.13,,
432,346555,2024,,2024-01-08 08:10:00.000,Fenol,0.2,mg/L,
433,346561,2024,,2024-01-08 12:05:00.000,DQO,31,mg/L,
434,346561,2024,,2024-01-08 12:05:00.000,DBO,24,mg/L,
435,346561,2024,,2024-01-08 12:05:00.000,Sólidos Suspensos Totais,"< 10,0",mg/L,
436,346561,2024,,2024-01-08 12:05:00.000,Sólidos Suspensos Voláteis ,"< 10,0",mg/L,
437,346561,2024,,2024-01-08 12:05:00.000,Sólidos Suspensos Fixos,"< 10,0",mg/L,
438,346561,2024,,2024-01-08 12:05:00.000,Óleos e Graxas Mineral,"< 10,00",mg/L,
439,346561,2024,,2024-01-08 12:05:00.000,Fósforo Total,2.3,mg/L,
440,346561,2024,,2024-01-08 12:05:00.000,Surfactantes,"< 0,50",mg/L,
441,346561,2024,,2024-01-08 12:05:00.000,Toxicidade,1,,
442,346586,2024,,2024-01-25 14:00:00.000,DQO,11,mg/L,
443,346586,2024,,2024-01-25 14:00:00.000,DBO,3.9,mg/L,
444,346586,2024,,2024-01-25 14:00:00.000,Sólidos Suspensos Totais,"162,0",mg/L,
445,346586,2024,,2024-01-25 14:00:00.000,Óleos e Graxas Total,"< 10,00",mg/L,
446,346586,2024,,2024-01-25 14:00:00.000,Óleos e Graxas Mineral,"< 10,00",mg/L,
447,346586,2024,,2024-01-25 14:00:00.000,Óleos e Graxas Vegetal,"< 10,00",mg/L,
448,346586,2024,,2024-01-25 14:00:00.000,Surfactantes,0.84,mg/L,
449,346586,2024,,2024-01-25 14:00:00.000,Sólidos Sedimentáveis,0.5,mL/L,
450,346586,2024,,2024-01-25 14:00:00.000,Fósforo Total,"< 1,00",mg/L,
451,346586,2024,,2024-01-25 14:00:00.000,pH,6.8,,
452,346586,2024,,2024-01-25 14:00:00.000,Coliformes Totais,1413600,NMP/100mL,
453,346586,2024,,2024-01-25 14:00:00.000,Escherichia coli,5948,NMP/100mL,
454,346586,2024,,2024-01-25 14:00:00.000,Nitrogênio Amoniacal,"<0,40",mg/L,
455,346587,2024,,2024-01-24 14:00:00.000,DQO,64,mg/L,
456,346587,2024,,2024-01-24 14:00:00.000,DBO,"< 2,00",mg/L,
457,346587,2024,,2024-01-24 14:00:00.000,Sólidos Suspensos Totais,"378,0",mg/L,
458,346587,2024,,2024-01-24 14:00:00.000,Óleos e Graxas Total,"< 10,00",mg/L,
459,346587,2024,,2024-01-24 14:00:00.000,Óleos e Graxas Mineral,"< 10,00",mg/L,
460,346587,2024,,2024-01-24 14:00:00.000,Óleos e Graxas Vegetal,"< 10,00",mg/L,
461,346587,2024,,2024-01-24 14:00:00.000,Surfactantes,2.96,mg/L,
462,346587,2024,,2024-01-24 14:00:00.000,Sólidos Sedimentáveis,1.2,mL/L,
463,346587,2024,,2024-01-24 14:00:00.000,Fósforo Total,1,mg/L,
464,346587,2024,,2024-01-24 14:00:00.000,pH,5.8,,
465,346587,2024,,2024-01-24 14:00:00.000,Nitrogênio Amoniacal,0.5,mg/L,
466,346587,2024,,2024-01-24 14:00:00.000,Coliformes Totais,47592,NMP/100mL,
467,346587,2024,,2024-01-24 14:00:00.000,Escherichia coli,10705,NMP/100mL,
468,348901,2024,,2024-01-15 10:40:00.000,DQO,230,mg/L,
469,348901,2024,,2024-01-15 10:40:00.000,DBO,155,mg/L,
470,348901,2024,,2024-01-15 10:40:00.000,Óleos e Graxas Total,"< 10,00",mg/L,
471,348901,2024,,2024-01-15 10:40:00.000,Fósforo Total,3.6,mg/L,
472,348901,2024,,2024-01-15 10:40:00.000,Níquel,"<0,001",,
473,348901,2024,,2024-01-15 10:40:00.000,Zinco,"<0,05",,
474,348901,2024,,2024-01-15 10:40:00.000,Fenol,"<0,10",mg/L,
475,348906,2024,,2024-01-15 11:35:00.000,DQO,41,mg/L,
476,348906,2024,,2024-01-15 11:35:00.000,DBO,12,mg/L,
477,348906,2024,,2024-01-15 11:35:00.000,Sólidos Suspensos Totais,"< 10,0",mg/L,
478,348906,2024,,2024-01-15 11:35:00.000,Sólidos Suspensos Voláteis ,"< 10,0",mg/L,
479,348906,2024,,2024-01-15 11:35:00.000,Sólidos Suspensos Fixos,"< 10,0",mg/L,
480,348906,2024,,2024-01-15 11:35:00.000,Óleos e Graxas Mineral,"< 10,00",mg/L,
481,348906,2024,,2024-01-15 11:35:00.000,Fósforo Total,"< 1,00",mg/L,
482,348906,2024,,2024-01-15 11:35:00.000,Surfactantes,"< 0,50",mg/L,
483,348906,2024,,2024-01-15 11:35:00.000,Toxicidade,1,,
484,348907,2024,,2024-01-16 14:00:00.000,DBO,129.3,mg/L,
485,348907,2024,,2024-01-16 14:00:00.000,Sólidos Suspensos Totais,"117,5",mg/L,
486,348907,2024,,2024-01-16 14:00:00.000,Fósforo Total,4.2,mg/L,
487,348907,2024,,2024-01-16 14:00:00.000,DQO,399,mg/L,
488,348907,2024,,2024-01-16 14:00:00.000,Nitrogênio Amoniacal,18.79,mg/L,
489,348909,2024,Conforme,2024-01-16 14:00:00.000,DBO,25.8,mg/L,Conforme
490,348909,2024,Conforme,2024-01-16 14:00:00.000,Sólidos Suspensos Totais,"15,0",mg/L,Conforme
491,348909,2024,Conforme,2024-01-16 14:00:00.000,Óleos e Graxas Total,"< 10,00",mg/L,Conforme
492,348909,2024,Conforme,2024-01-16 14:00:00.000,Óleos e Graxas Mineral,"< 10,00",mg/L,Conforme
493,348909,2024,Conforme,2024-01-16 14:00:00.000,Óleos e Graxas Vegetal,"< 10,00",mg/L,Conforme
494,348909,2024,Conforme,2024-01-16 14:00:00.000,Sólidos Sedimentáveis,0.1,mL/L,Conforme
495,348909,2024,Conforme,2024-01-16 14:00:00.000,Fósforo Total,2.1,mg/L,
496,348909,2024,Conforme,2024-01-16 14:00:00.000,pH,7.03,N.A,Conforme
497,348909,2024,Conforme,2024-01-16 14:00:00.000,DQO,61,mg/L,
498,348909,2024,Conforme,2024-01-16 14:00:00.000,Nitrogênio Amoniacal,15.41,mg/L,Conforme
499,348909,2024,Conforme,2024-01-16 14:00:00.000,Surfactantes,"<0,10",mg/L,Conforme
500,348910,2024,,2024-01-16 14:00:00.000,DQO,127,mg/L,
501,348910,2024,,2024-01-16 14:00:00.000,DBO,35.2,mg/L,
502,348910,2024,,2024-01-16 14:00:00.000,Sólidos Suspensos Totais,"41,0",mg/L,
503,348910,2024,,2024-01-16 14:00:00.000,Fósforo Total,1.3,mg/L,
504,348910,2024,,2024-01-16 14:00:00.000,Nitrogênio Amoniacal,11.13,mg/L,
505,348911,2024,Conforme,2024-01-16 14:00:00.000,DBO,13.5,mg/L,Conforme
506,348911,2024,Conforme,2024-01-16 14:00:00.000,DQO,20,mg/L,
507,348911,2024,Conforme,2024-01-16 14:00:00.000,Sólidos Suspensos Totais,"< 10,0",mg/L,Conforme
508,348911,2024,Conforme,2024-01-16 14:00:00.000,Sólidos Sedimentáveis,"<0,1",mL/L,Conforme
509,348911,2024,Conforme,2024-01-16 14:00:00.000,Fósforo Total,2.4,mg/L,
510,348911,2024,Conforme,2024-01-16 14:00:00.000,pH,7.3,N.A,Conforme
511,348911,2024,Conforme,2024-01-16 14:00:00.000,Óleos e Graxas Total,"< 10,00",mg/L,Conforme
512,348911,2024,Conforme,2024-01-16 14:00:00.000,Óleos e Graxas Mineral,"< 10,00",mg/L,Conforme
513,348911,2024,Conforme,2024-01-16 14:00:00.000,Óleos e Graxas Vegetal,"< 10,00",mg/L,Conforme
514,348911,2024,Conforme,2024-01-16 14:00:00.000,Nitrogênio Amoniacal,5.41,mg/L,Conforme
515,348911,2024,Conforme,2024-01-16 14:00:00.000,Surfactantes,"<0,10",mg/L,Conforme
516,349295,2024,Atenção,2024-01-08 08:15:00.000,Coliformes Totais,">2.419.600,0",NMP/100mL,
517,349295,2024,Atenção,2024-01-08 08:15:00.000,Escherichia coli,61440,NMP/100mL,Atenção
518,349731,2024,Atenção,2024-01-10 11:05:00.000,Cloreto,13,mg/L,Conforme
519,349731,2024,Atenção,2024-01-10 11:05:00.000,Fluoreto,0.1,mg/L,Atenção
520,349731,2024,Atenção,2024-01-10 11:05:00.000,Nitrito,N.D,mg/L,
521,349731,2024,Atenção,2024-01-10 11:05:00.000,Sulfato,16.12,mg/L,Conforme
522,349731,2024,Atenção,2024-01-10 11:05:00.000,Alumínio,0.029,mg/L,Conforme
523,349731,2024,Atenção,2024-01-10 11:05:00.000,Dureza Total,23,mg/L,
524,349731,2024,Atenção,2024-01-10 11:05:00.000,Zinco,0.06,mg/L,Conforme
525,349731,2024,Atenção,2024-01-10 11:05:00.000,Manganês,0.002,mg/L,Conforme
526,349731,2024,Atenção,2024-01-10 11:05:00.000,Ferro Total,"< 0,06",mg/L,Conforme
527,349731,2024,Atenção,2024-01-10 11:05:00.000,Cobre,"<0,005",mg/L,Conforme
528,349731,2024,Atenção,2024-01-10 11:05:00.000,Cromo,"<0,0005",mg/L,Conforme
529,349731,2024,Atenção,2024-01-10 11:05:00.000,Nitrogênio Amoniacal,"<0,40",mg/L,Conforme
530,349731,2024,Atenção,2024-01-10 11:05:00.000,Alumínio,0.05,mg/L,Conforme
531,349732,2024,Atenção,2024-01-10 09:00:00.000,Cloreto,11,mg/L,Conforme
532,349732,2024,Atenção,2024-01-10 09:00:00.000,Fluoreto,"<0,02",mg/L,Atenção
533,349732,2024,Atenção,2024-01-10 09:00:00.000,Nitrito,N.D,mg/L,
534,349732,2024,Atenção,2024-01-10 09:00:00.000,Sulfato,16.91,mg/L,Conforme
535,349732,2024,Atenção,2024-01-10 09:00:00.000,Alumínio,0.028,mg/L,Conforme
536,349732,2024,Atenção,2024-01-10 09:00:00.000,Dureza Total,21,mg/L,
537,349732,2024,Atenção,2024-01-10 09:00:00.000,Zinco,0.06,mg/L,Conforme
538,349732,2024,Atenção,2024-01-10 09:00:00.000,Manganês,0.014,mg/L,Conforme
539,349732,2024,Atenção,2024-01-10 09:00:00.000,Ferro Total,"< 0,06",mg/L,Conforme
540,349732,2024,Atenção,2024-01-10 09:00:00.000,Cobre,"<0,005",mg/L,Conforme
541,349732,2024,Atenção,2024-01-10 09:00:00.000,Cromo,"<0,0005",mg/L,Conforme
542,349732,2024,Atenção,2024-01-10 09:00:00.000,Nitrogênio Amoniacal,"<0,40",mg/L,Conforme
543,349732,2024,Atenção,2024-01-10 09:00:00.000,Alumínio,0.05,mg/L,Conforme
544,349733,2024,Atenção,2024-01-10 09:55:00.000,Cloreto,5,mg/L,Conforme
545,349733,2024,Atenção,2024-01-10 09:55:00.000,Fluoreto,0.54,mg/L,Atenção
546,349733,2024,Atenção,2024-01-10 09:55:00.000,Nitrito,N.D,mg/L,
547,349733,2024,Atenção,2024-01-10 09:55:00.000,Sulfato,"< 0,09",mg/L,Conforme
548,349733,2024,Atenção,2024-01-10 09:55:00.000,Alumínio,0.056,,Conforme
549,349733,2024,Atenção,2024-01-10 09:55:00.000,Alumínio,0.053,mg/L,Conforme
550,349733,2024,Atenção,2024-01-10 09:55:00.000,Dureza Total,13,mg/L,
551,349733,2024,Atenção,2024-01-10 09:55:00.000,Zinco,"<0,05",mg/L,Conforme
552,349733,2024,Atenção,2024-01-10 09:55:00.000,Manganês,0.005,mg/L,Conforme
553,349733,2024,Atenção,2024-01-10 09:55:00.000,Ferro Total,0.13,mg/L,Conforme
554,349733,2024,Atenção,2024-01-10 09:55:00.000,Cobre,"<0,005",mg/L,Conforme
555,349733,2024,Atenção,2024-01-10 09:55:00.000,Cromo,"<0,0005",mg/L,Conforme
556,349733,2024,Atenção,2024-01-10 09:55:00.000,Nitrogênio Amoniacal,"<0,40",mg/L,Conforme
557,349734,2024,Conforme,2024-01-10 14:25:00.000,Cloreto,12,mg/L,Conforme
558,349734,2024,Conforme,2024-01-10 14:25:00.000,Fluoreto,0.75,mg/L,Conforme
